2024-03-29 16:51:33.3369|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUQ" accepted.
2024-03-29 16:51:33.3369|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUQ" started.
2024-03-29 16:51:31.6127|INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ApiSocialNetwork.Controllers.MessageUsersController.PutMessageUser (ApiSocialNetwork)'
2024-03-29 16:51:34.3489|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUR" accepted.
2024-03-29 16:51:34.3489|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUR" started.
2024-03-29 16:51:35.3538|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUS" accepted.
2024-03-29 16:51:35.3538|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUS" started.
2024-03-29 16:51:32.9484|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "PutMessageUser", controller = "MessageUsers"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] PutMessageUser(Int32, ApiSocialNetwork.Models.MessageUser) on controller ApiSocialNetwork.Controllers.MessageUsersController (ApiSocialNetwork).
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): None
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2024-03-29 16:51:36.1136|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ApiSocialNetwork.Controllers.MessageUsersController (ApiSocialNetwork)
2024-03-29 16:51:36.3569|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUT" accepted.
2024-03-29 16:51:36.3569|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUT" started.
2024-03-29 16:51:36.5839|DEBUG|Microsoft.EntityFrameworkCore.Infrastructure|An 'IServiceProvider' was created for internal use by Entity Framework.
2024-03-29 16:51:36.6768|DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ApiSocialNetwork.Controllers.MessageUsersController (ApiSocialNetwork)
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'id' of type 'System.Int32' ...
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind parameter 'id' of type 'System.Int32' using the name 'id' in request data ...
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind parameter 'id' of type 'System.Int32'.
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'id' of type 'System.Int32'.
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'id' of type 'System.Int32' ...
2024-03-29 16:51:36.6909|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'id' of type 'System.Int32'.
2024-03-29 16:51:36.7034|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser' ...
2024-03-29 16:51:36.7034|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder|Attempting to bind parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser' using the name '' in request data ...
2024-03-29 16:51:36.7034|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder|Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'.
2024-03-29 16:51:36.7221|DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HN2FUSJ9LDUJ", Request id "0HN2FUSJ9LDUJ:00000002": started reading request body.
2024-03-29 16:51:36.7221|DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HN2FUSJ9LDUJ", Request id "0HN2FUSJ9LDUJ:00000002": done reading request body.
2024-03-29 16:51:36.7418|DEBUG|Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter|JSON input formatter succeeded, deserializing to type 'ApiSocialNetwork.Models.MessageUser'
2024-03-29 16:51:36.7418|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinder|Done attempting to bind parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser'.
2024-03-29 16:51:36.7418|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser'.
2024-03-29 16:51:36.7418|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser' ...
2024-03-29 16:51:36.7613|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'messageUser' of type 'ApiSocialNetwork.Models.MessageUser'.
2024-03-29 16:51:36.7613|TRACE|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-03-29 16:51:36.7613|TRACE|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-03-29 16:51:36.7613|TRACE|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-03-29 16:51:36.7613|TRACE|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-03-29 16:51:37.3561|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUU" accepted.
2024-03-29 16:51:37.3561|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HN2FUSJ9LDUU" started.
